match_id,team,FG,FGA,FGp,3P,3PA,3Pp,FT,FTA,FTp,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
145,HOU,44,91,0.484,17,40,0.425,10,17,0.588,16,39,55,20,6,10,17,19,115
145,PHI,34,90,0.378,5,22,0.227,15,17,0.882,10,29,39,18,10,7,12,17,88
146,IND,35,90,0.389,8,25,0.320,10,10,1.000,7,42,49,22,9,9,9,14,88
146,ORL,27,84,0.321,5,25,0.200,10,13,0.769,9,43,52,12,3,5,14,17,69
147,BRK,34,77,0.442,10,33,0.303,17,22,0.773,9,28,37,18,6,2,21,21,95
147,LAC,48,90,0.533,14,25,0.560,17,21,0.810,9,34,43,32,17,6,11,22,127
148,BOS,38,95,0.400,12,41,0.293,17,20,0.850,11,33,44,19,9,0,10,27,105
148,NOP,35,79,0.443,6,21,0.286,30,36,0.833,8,38,46,16,9,4,16,17,106
149,DAL,32,84,0.381,5,27,0.185,8,11,0.727,11,29,40,15,8,7,11,16,77
149,NYK,34,78,0.436,9,25,0.360,16,18,0.889,14,37,51,18,5,5,17,16,93
150,MIA,37,84,0.440,4,15,0.267,12,21,0.571,10,31,41,22,14,8,13,23,90
150,SAS,33,82,0.402,8,15,0.533,20,27,0.741,14,38,52,24,4,7,17,15,94
151,MEM,36,76,0.474,8,21,0.381,22,26,0.846,14,30,44,13,4,2,16,26,102
151,UTA,35,73,0.479,8,28,0.286,18,22,0.818,6,23,29,17,8,1,8,27,96
152,CLE,44,83,0.530,13,33,0.394,20,28,0.714,10,36,46,26,4,7,17,18,121
152,TOR,46,96,0.479,13,29,0.448,12,18,0.667,12,28,40,24,11,5,8,25,117
153,BRK,45,99,0.455,12,41,0.293,16,20,0.800,9,38,47,23,8,6,14,27,118
153,LAL,41,92,0.446,9,28,0.321,34,43,0.791,14,41,55,24,9,2,11,17,125
154,ATL,37,80,0.462,6,17,0.353,13,19,0.684,6,29,35,18,14,4,19,13,93
154,MIA,36,89,0.404,7,23,0.304,11,14,0.786,17,31,48,13,11,7,23,23,90
155,CHO,43,80,0.538,11,24,0.458,18,22,0.818,4,33,37,25,10,6,13,17,115
155,MIN,38,89,0.427,15,35,0.429,17,21,0.810,14,29,43,25,4,5,18,19,108
156,CHI,41,98,0.418,7,20,0.350,24,28,0.857,19,48,67,16,7,4,10,19,113
156,POR,34,95,0.358,9,34,0.265,11,18,0.611,15,34,49,17,8,4,11,18,88
157,ATL,35,72,0.486,10,32,0.312,27,31,0.871,3,36,39,29,6,8,16,17,107
157,MIL,39,98,0.398,8,32,0.250,14,18,0.778,15,32,47,25,9,2,14,25,100
158,BOS,33,76,0.434,7,21,0.333,17,23,0.739,13,40,53,18,6,3,19,17,90
158,DAL,34,83,0.410,8,23,0.348,7,10,0.700,5,27,32,16,9,3,9,19,83
159,DEN,45,93,0.484,8,17,0.471,22,24,0.917,14,35,49,23,8,4,14,24,120
159,PHO,39,79,0.494,8,20,0.400,18,29,0.621,7,28,35,14,8,4,16,29,104
160,CLE,35,86,0.407,11,30,0.367,12,20,0.600,11,40,51,19,3,5,18,16,93
160,IND,43,86,0.500,10,28,0.357,7,11,0.636,5,35,40,22,8,12,10,16,103
161,LAC,37,81,0.457,9,25,0.360,24,34,0.706,8,27,35,15,13,7,8,19,107
161,MEM,40,82,0.488,15,26,0.577,16,19,0.842,9,34,43,24,6,2,15,22,111
162,DET,42,85,0.494,8,23,0.348,10,12,0.833,8,32,40,19,6,1,10,14,102
162,NYK,42,93,0.452,9,25,0.360,12,19,0.632,19,33,52,24,8,9,9,11,105
163,HOU,40,92,0.435,14,40,0.350,9,14,0.643,12,35,47,25,10,4,16,10,103
163,OKC,40,84,0.476,12,25,0.480,13,14,0.929,5,39,44,25,7,7,16,15,105
164,NOP,30,82,0.366,7,21,0.333,15,19,0.789,9,39,48,19,5,9,17,16,82
164,ORL,34,88,0.386,10,27,0.370,11,19,0.579,13,37,50,17,7,7,12,15,89
165,PHI,42,77,0.545,10,28,0.357,15,22,0.682,5,36,41,30,6,1,17,26,109
165,WAS,38,91,0.418,8,23,0.348,18,25,0.720,11,29,40,18,8,1,11,26,102
166,SAC,36,76,0.474,9,20,0.450,24,31,0.774,10,36,46,21,5,3,16,17,105
166,SAS,43,88,0.489,11,30,0.367,13,17,0.765,9,28,37,29,11,7,11,21,110
167,GSW,44,87,0.506,13,36,0.361,26,28,0.929,7,28,35,33,9,7,12,25,127
167,TOR,37,82,0.451,10,25,0.400,37,41,0.902,13,33,46,16,8,1,14,22,121
168,HOU,46,95,0.484,14,32,0.438,20,25,0.800,17,37,54,26,6,6,13,17,126
168,POR,41,90,0.456,10,28,0.357,17,21,0.810,10,31,41,24,6,4,12,19,109
169,MIA,39,97,0.402,7,30,0.233,11,21,0.524,17,42,59,19,5,8,7,18,96
169,MIL,28,85,0.329,7,23,0.304,10,13,0.769,12,36,48,20,4,8,13,20,73
170,MIN,43,84,0.512,6,25,0.240,18,20,0.900,14,34,48,18,7,8,13,19,110
170,PHI,31,83,0.373,9,32,0.281,15,19,0.789,13,27,40,15,9,2,15,17,86
171,CHI,33,90,0.367,5,17,0.294,14,16,0.875,14,32,46,8,7,6,8,16,85
171,UTA,30,78,0.385,5,25,0.200,12,14,0.857,10,38,48,11,4,3,13,14,77
172,NYK,41,86,0.477,12,29,0.414,18,20,0.900,10,26,36,23,9,1,13,20,112
172,WAS,44,81,0.543,15,25,0.600,16,18,0.889,7,30,37,26,7,2,15,21,119
173,BOS,31,83,0.373,11,32,0.344,15,19,0.789,7,36,43,19,6,3,13,12,88
173,GSW,44,90,0.489,9,28,0.321,7,12,0.583,9,41,50,33,10,7,11,20,104
174,ATL,39,84,0.464,7,28,0.250,11,17,0.647,8,41,49,25,9,6,16,18,96
174,CHO,37,90,0.411,10,29,0.345,16,24,0.667,8,36,44,25,11,4,11,16,100
175,CLE,40,83,0.482,11,25,0.440,13,14,0.929,5,47,52,26,4,8,13,14,104
175,DET,29,93,0.312,6,19,0.316,17,20,0.850,11,33,44,23,5,4,7,15,81
176,DAL,21,73,0.288,5,25,0.200,17,22,0.773,10,35,45,9,3,7,17,14,64
176,MEM,31,77,0.403,9,25,0.360,9,12,0.750,7,41,48,16,7,3,12,25,80
177,DEN,39,83,0.470,4,25,0.160,29,39,0.744,9,50,59,29,7,4,19,26,111
177,TOR,43,94,0.457,8,23,0.348,19,31,0.613,6,38,44,23,8,2,11,25,113
178,IND,36,76,0.474,1,7,0.143,23,29,0.793,10,25,35,18,5,8,18,19,96
178,PHO,46,97,0.474,9,26,0.346,15,18,0.833,18,28,46,21,14,7,11,28,116
179,LAL,39,87,0.448,12,25,0.480,17,21,0.810,15,30,45,24,6,1,13,21,107
179,SAS,44,78,0.564,10,24,0.417,18,19,0.947,3,31,34,30,8,6,12,18,116
180,NOP,45,82,0.549,9,24,0.375,14,20,0.700,1,36,37,31,9,12,8,21,113
180,POR,33,88,0.375,12,34,0.353,23,26,0.885,13,35,48,19,2,1,14,21,101
181,BRK,35,83,0.422,11,29,0.379,24,30,0.800,7,23,30,19,6,2,16,19,105
181,OKC,49,89,0.551,7,26,0.269,19,24,0.792,10,36,46,23,9,5,16,24,124
182,LAC,40,76,0.526,13,29,0.448,28,34,0.824,5,32,37,27,7,6,14,24,121
182,SAC,38,86,0.442,10,26,0.385,29,35,0.829,9,28,37,21,7,4,14,24,115
183,BOS,33,82,0.402,12,31,0.387,16,17,0.941,9,37,46,22,3,7,8,13,94
183,DET,37,86,0.430,7,20,0.350,11,16,0.688,11,39,50,22,5,4,5,13,92
184,HOU,42,94,0.447,12,32,0.375,15,20,0.750,10,29,39,28,8,3,4,16,111
184,UTA,39,76,0.513,12,27,0.444,12,17,0.706,5,38,43,22,3,5,12,17,102
185,CHI,33,77,0.429,9,30,0.300,20,24,0.833,15,26,41,17,7,4,12,20,95
185,LAC,36,77,0.468,11,27,0.407,19,23,0.826,11,27,38,20,6,2,13,20,102
186,MEM,29,76,0.382,2,18,0.111,33,38,0.868,13,33,46,15,8,7,9,19,93
186,MIN,25,64,0.391,7,22,0.318,14,22,0.636,5,29,34,16,5,5,16,25,71
187,GSW,42,95,0.442,14,38,0.368,26,32,0.812,18,27,45,30,8,5,12,25,124
187,MIL,46,89,0.517,10,20,0.500,19,25,0.760,10,31,41,27,7,1,13,23,121
188,CHO,40,97,0.412,15,43,0.349,21,28,0.750,8,44,52,29,7,5,14,21,116
188,NOP,43,98,0.439,14,36,0.389,21,25,0.840,10,43,53,27,9,6,11,23,121
189,DAL,26,77,0.338,13,28,0.464,22,27,0.815,5,29,34,13,8,5,13,16,87
189,ORL,34,78,0.436,8,21,0.381,19,22,0.864,10,40,50,17,6,8,19,21,95
190,PHI,45,86,0.523,17,35,0.486,13,20,0.650,6,38,44,33,11,9,18,23,120
190,PHO,39,92,0.424,6,21,0.286,21,34,0.618,12,32,44,18,11,7,15,19,105
191,MIA,43,85,0.506,13,27,0.481,15,26,0.577,17,30,47,21,6,7,16,21,114
191,WAS,42,89,0.472,11,27,0.407,16,22,0.727,13,27,40,22,9,2,11,22,111
192,BRK,37,93,0.398,10,35,0.286,25,31,0.806,11,25,36,22,5,3,9,20,109
192,POR,49,85,0.576,15,36,0.417,16,21,0.762,8,42,50,23,4,7,15,30,129
193,DEN,42,86,0.488,8,22,0.364,13,30,0.433,12,37,49,31,4,3,8,19,105
193,UTA,33,85,0.388,7,27,0.259,18,23,0.783,14,35,49,15,3,6,10,22,91
194,CHI,45,87,0.517,8,22,0.364,20,28,0.714,16,40,56,27,6,3,16,16,118
194,LAL,41,93,0.441,13,31,0.419,15,21,0.714,10,27,37,26,11,3,10,19,110
195,ATL,34,85,0.400,6,21,0.286,20,29,0.690,14,34,48,17,7,6,13,15,94
195,NYK,42,88,0.477,10,27,0.370,10,14,0.714,11,39,50,21,8,1,15,23,104
196,IND,40,89,0.449,11,22,0.500,24,31,0.774,15,36,51,23,13,2,22,20,115
196,OKC,44,101,0.436,10,36,0.278,13,18,0.722,15,34,49,28,10,7,20,23,111
197,SAC,36,81,0.444,11,27,0.407,19,25,0.760,4,33,37,26,8,8,13,18,102
197,TOR,34,85,0.400,9,24,0.375,22,24,0.917,16,32,48,16,7,6,15,21,99
198,CHO,30,73,0.411,9,31,0.290,21,33,0.636,8,31,39,20,6,9,10,13,90
198,MEM,40,84,0.476,12,26,0.462,13,17,0.765,6,34,40,24,7,8,10,24,105
199,DET,36,87,0.414,7,17,0.412,17,24,0.708,12,27,39,19,7,3,14,20,96
199,HOU,35,78,0.449,10,31,0.323,19,27,0.704,12,34,46,22,4,6,15,20,99
200,GSW,40,90,0.444,13,36,0.361,27,32,0.844,12,48,60,31,9,10,12,17,120
200,IND,33,103,0.320,6,23,0.261,11,12,0.917,15,34,49,13,5,4,11,23,83
201,LAC,39,74,0.527,10,25,0.400,35,42,0.833,6,36,42,23,5,4,14,24,123
201,TOR,40,80,0.500,8,19,0.421,27,32,0.844,4,28,32,19,10,2,11,31,115
202,MIL,35,86,0.407,8,29,0.276,15,21,0.714,7,30,37,25,16,9,13,22,93
202,ORL,32,77,0.416,7,25,0.280,18,24,0.750,10,44,54,21,8,5,24,18,89
203,BOS,38,84,0.452,12,38,0.316,11,14,0.786,6,33,39,20,5,4,11,21,99
203,MIN,36,86,0.419,4,24,0.167,17,25,0.680,16,35,51,23,5,4,15,19,93
204,MIA,34,88,0.386,7,31,0.226,19,28,0.679,21,29,50,17,7,6,13,22,94
204,PHI,37,78,0.474,11,26,0.423,16,20,0.800,7,33,40,21,8,5,14,25,101
205,DAL,35,74,0.473,8,27,0.296,13,20,0.650,10,30,40,16,10,3,17,23,91
205,SAS,35,75,0.467,8,20,0.400,18,25,0.720,8,31,39,24,9,1,13,18,96
206,PHO,39,91,0.429,11,27,0.407,12,15,0.800,13,39,52,22,3,7,21,24,101
206,WAS,37,91,0.407,10,28,0.357,22,34,0.647,14,31,45,25,8,4,11,19,106
207,ATL,39,85,0.459,10,29,0.345,6,10,0.600,6,34,40,22,5,6,15,15,94
207,NOP,45,86,0.523,11,25,0.440,11,12,0.917,5,35,40,29,11,9,9,16,112
208,CHI,43,95,0.453,6,18,0.333,15,18,0.833,10,38,48,22,6,11,6,18,107
208,DEN,43,100,0.430,10,22,0.455,14,17,0.824,17,38,55,26,5,6,10,14,110
209,LAL,42,83,0.506,14,27,0.519,13,16,0.812,6,29,35,25,8,7,17,17,111
209,OKC,45,92,0.489,11,27,0.407,8,11,0.727,11,29,40,29,11,6,15,14,109
210,NYK,45,96,0.469,9,29,0.310,8,8,1.000,10,33,43,26,8,5,13,23,107
210,POR,38,86,0.442,6,22,0.273,21,26,0.808,11,33,44,18,5,5,16,13,103
211,BOS,45,98,0.459,15,38,0.395,6,8,0.750,12,39,51,26,13,6,13,22,111
211,BRK,34,86,0.395,10,31,0.323,14,22,0.636,9,36,45,18,7,7,19,12,92
212,CHO,45,89,0.506,11,20,0.550,13,18,0.722,12,32,44,30,3,3,15,16,114
212,SAS,44,86,0.512,13,31,0.419,18,20,0.900,8,26,34,28,9,8,9,18,119
213,CLE,48,90,0.533,21,36,0.583,20,27,0.741,9,32,41,30,6,3,10,15,137
213,POR,47,90,0.522,13,29,0.448,18,19,0.947,9,29,38,27,6,6,9,23,125
214,DAL,38,84,0.452,11,24,0.458,17,18,0.944,10,34,44,23,7,3,16,24,104
214,LAC,43,85,0.506,15,32,0.469,23,31,0.742,6,37,43,26,11,4,9,17,124
215,DET,40,81,0.494,6,19,0.316,21,25,0.840,10,39,49,22,8,7,13,19,107
215,MIA,27,75,0.360,7,26,0.269,23,30,0.767,7,30,37,19,5,4,14,22,84
216,GSW,53,86,0.616,19,36,0.528,24,35,0.686,6,42,48,47,7,5,10,20,149
216,LAL,40,93,0.430,8,20,0.400,18,22,0.818,7,30,37,22,5,1,11,25,106
217,HOU,38,78,0.487,14,42,0.333,12,12,1.000,11,28,39,29,6,7,26,22,102
217,TOR,43,88,0.489,12,23,0.522,17,21,0.810,15,23,38,28,14,7,14,15,115
218,ATL,36,85,0.424,5,20,0.250,19,22,0.864,17,39,56,17,11,7,21,18,96
218,IND,34,84,0.405,7,27,0.259,10,14,0.714,7,30,37,16,15,5,18,20,85
219,MIN,33,86,0.384,3,17,0.176,27,33,0.818,8,33,41,23,12,3,17,19,96
219,NOP,45,83,0.542,9,24,0.375,18,23,0.783,4,41,45,27,10,6,17,21,117
220,ORL,33,91,0.363,7,25,0.280,14,23,0.609,11,33,44,17,9,8,11,19,87
220,PHO,33,73,0.452,9,22,0.409,17,22,0.773,6,38,44,15,6,7,17,20,92
221,MEM,38,99,0.384,10,29,0.345,18,24,0.750,9,37,46,24,13,9,15,28,104
221,PHI,35,93,0.376,12,36,0.333,17,23,0.739,8,48,56,24,9,10,26,32,99
222,OKC,32,76,0.421,7,25,0.280,30,38,0.789,5,33,38,18,7,7,9,21,101
222,SAC,44,94,0.468,12,28,0.429,16,17,0.941,11,35,46,26,4,1,11,23,116
223,DEN,28,88,0.318,9,27,0.333,18,31,0.581,14,35,49,14,5,5,10,22,83
223,UTA,39,79,0.494,8,26,0.308,22,31,0.710,4,47,51,19,4,3,14,25,108
224,BOS,42,91,0.462,12,34,0.353,7,9,0.778,8,28,36,32,8,4,10,21,103
224,SAS,38,81,0.469,11,24,0.458,22,25,0.880,13,32,45,24,4,8,16,12,109
225,CLE,43,85,0.506,20,43,0.465,22,24,0.917,9,38,47,30,9,3,14,16,128
225,DAL,37,91,0.407,8,35,0.229,8,12,0.667,11,28,39,29,5,4,13,21,90
226,DEN,48,101,0.475,12,34,0.353,21,27,0.778,13,39,52,34,9,7,16,21,129
226,OKC,48,96,0.500,13,26,0.500,23,29,0.793,7,33,40,29,11,4,12,21,132
227,DET,47,90,0.522,9,19,0.474,5,7,0.714,9,33,42,26,7,0,10,22,108
227,LAC,35,73,0.479,7,21,0.333,20,26,0.769,6,27,33,26,4,5,14,16,97
228,BRK,36,79,0.456,11,34,0.324,14,23,0.609,9,29,38,24,8,4,19,17,97
228,IND,48,87,0.552,11,26,0.423,11,16,0.688,9,38,47,25,11,5,14,19,118
229,GSW,43,83,0.518,11,28,0.393,12,17,0.706,4,40,44,31,10,10,17,21,109
229,LAL,32,90,0.356,5,22,0.227,16,23,0.696,14,31,45,20,12,3,18,16,85
230,MEM,29,82,0.354,4,19,0.211,19,23,0.826,16,35,51,14,3,14,17,16,81
230,MIA,33,85,0.388,12,31,0.387,12,18,0.667,10,34,44,17,8,8,8,21,90
231,MIL,40,79,0.506,12,29,0.414,7,12,0.583,7,31,38,26,4,2,11,19,99
231,TOR,38,82,0.463,14,32,0.438,15,19,0.789,11,27,38,18,3,5,9,17,105
232,CHO,43,93,0.462,8,29,0.276,17,27,0.630,10,36,46,25,6,4,13,14,111
232,NYK,45,97,0.464,11,28,0.393,12,13,0.923,13,42,55,26,9,8,16,21,113
233,ORL,35,80,0.438,7,23,0.304,14,20,0.700,14,35,49,18,5,7,19,16,91
233,WAS,40,88,0.455,6,29,0.207,8,10,0.800,7,30,37,26,10,4,11,17,94
234,CHI,40,90,0.444,6,21,0.286,19,26,0.731,11,40,51,24,10,5,12,17,105
234,PHI,31,78,0.397,9,22,0.409,18,22,0.818,8,40,48,18,7,8,19,21,89
235,MIN,34,85,0.400,7,22,0.318,23,25,0.920,11,28,39,16,15,8,17,27,98
235,PHO,32,79,0.405,6,26,0.231,15,21,0.714,12,36,48,17,11,6,25,26,85
236,NOP,36,76,0.474,13,23,0.565,19,29,0.655,2,32,34,20,3,8,14,14,104
236,POR,47,100,0.470,12,32,0.375,13,17,0.765,12,40,52,30,7,5,11,20,119
237,HOU,40,85,0.471,21,50,0.420,16,20,0.800,8,34,42,27,8,2,14,19,117
237,SAC,39,80,0.488,9,32,0.281,17,21,0.810,4,33,37,24,7,6,14,18,104
238,ATL,26,83,0.313,8,25,0.320,8,12,0.667,6,34,40,11,8,4,14,16,68
238,UTA,35,80,0.438,10,34,0.294,15,18,0.833,9,46,55,17,9,9,16,16,95
239,CHO,35,80,0.438,8,22,0.364,29,42,0.690,10,42,52,16,3,9,10,14,107
239,NYK,37,99,0.374,12,32,0.375,16,20,0.800,11,36,47,26,9,6,8,27,102
240,GSW,45,81,0.556,11,22,0.500,14,17,0.824,12,33,45,25,9,8,18,14,115
240,MIN,41,89,0.461,10,35,0.286,10,12,0.833,8,24,32,22,8,3,13,15,102
241,MEM,37,73,0.507,9,25,0.360,27,33,0.818,2,32,34,23,5,5,6,19,110
241,MIA,40,81,0.494,11,31,0.355,16,24,0.667,8,31,39,18,3,6,9,21,107
242,DET,37,82,0.451,1,19,0.053,13,17,0.765,6,26,32,11,7,1,8,20,88
242,OKC,42,83,0.506,8,23,0.348,14,26,0.538,10,33,43,23,4,3,10,16,106
243,SAS,40,75,0.533,9,24,0.375,23,29,0.793,6,32,38,22,7,6,14,17,112
243,WAS,42,88,0.477,6,22,0.273,10,14,0.714,12,28,40,21,11,1,12,26,100
244,BRK,38,87,0.437,16,40,0.400,13,14,0.929,9,33,42,19,7,1,15,21,105
244,SAC,46,86,0.535,13,23,0.565,17,22,0.773,9,36,45,24,11,3,13,12,122
245,DAL,32,77,0.416,10,27,0.370,17,20,0.850,11,35,46,19,7,3,12,18,91
245,NOP,30,77,0.390,5,20,0.250,16,18,0.889,10,32,42,17,8,3,13,19,81
246,IND,40,92,0.435,5,19,0.263,6,7,0.857,13,39,52,26,8,4,13,21,91
246,LAC,22,70,0.314,4,24,0.167,22,27,0.815,6,34,40,11,9,4,20,13,70
247,ATL,39,88,0.443,12,35,0.343,4,10,0.400,7,31,38,25,5,6,12,19,94
247,LAL,42,95,0.442,8,20,0.400,17,20,0.850,15,38,53,20,7,2,9,15,109
248,MIL,41,86,0.477,8,24,0.333,14,20,0.700,10,43,53,24,6,6,11,16,104
248,ORL,38,92,0.413,7,28,0.250,13,17,0.765,10,36,46,24,6,5,7,17,96
249,CLE,38,92,0.413,12,40,0.300,24,28,0.857,14,32,46,19,5,3,9,14,112
249,PHI,43,92,0.467,15,34,0.441,7,10,0.700,13,37,50,29,5,5,16,24,108
250,DEN,39,89,0.438,13,29,0.448,29,32,0.906,10,39,49,21,5,1,12,25,120
250,PHO,36,89,0.404,11,25,0.440,31,36,0.861,9,37,46,11,5,7,11,24,114
251,HOU,46,82,0.561,17,36,0.472,21,28,0.750,7,29,36,26,7,8,11,23,130
251,POR,40,83,0.482,12,33,0.364,22,29,0.759,8,27,35,24,7,2,14,24,114
252,ATL,36,85,0.424,7,29,0.241,21,30,0.700,13,37,50,20,11,4,18,22,100
252,GSW,37,85,0.435,12,35,0.343,19,24,0.792,7,34,41,25,6,10,14,20,105
253,CHO,36,82,0.439,9,26,0.346,23,31,0.742,9,38,47,24,3,4,13,14,104
253,MEM,36,89,0.404,7,29,0.241,6,13,0.462,8,34,42,21,10,4,12,25,85
254,BOS,40,83,0.482,11,27,0.407,21,26,0.808,6,34,40,26,4,3,9,27,112
254,MIA,38,80,0.475,6,30,0.200,22,32,0.688,7,34,41,24,6,2,13,25,104
255,MIN,36,81,0.444,7,19,0.368,24,25,0.960,10,29,39,26,8,2,14,23,103
255,UTA,40,79,0.506,4,18,0.222,28,34,0.824,12,30,42,19,9,3,12,21,112
256,NYK,36,91,0.396,6,19,0.316,25,28,0.893,12,28,40,20,9,11,5,16,103
256,OKC,46,92,0.500,8,22,0.364,12,18,0.667,17,36,53,25,4,7,14,22,112
257,PHI,36,86,0.419,14,34,0.412,9,13,0.692,12,26,38,27,9,4,14,21,95
257,TOR,42,77,0.545,13,19,0.684,25,31,0.806,8,34,42,22,11,8,12,14,122
258,SAC,38,93,0.409,3,21,0.143,16,26,0.615,13,31,44,20,15,4,20,24,95
258,WAS,35,85,0.412,10,25,0.400,21,26,0.808,11,38,49,22,11,7,23,23,101
259,BRK,45,104,0.433,13,38,0.342,24,36,0.667,8,46,54,22,9,3,13,23,127
259,LAC,46,109,0.422,13,40,0.325,17,22,0.773,11,45,56,21,10,3,14,29,122
260,CHO,31,78,0.397,9,27,0.333,18,21,0.857,5,35,40,21,7,5,13,16,89
260,DET,45,92,0.489,12,28,0.429,10,11,0.909,9,35,44,21,7,4,11,19,112
261,CLE,32,75,0.427,14,39,0.359,23,31,0.742,7,28,35,17,7,6,19,19,101
261,MIL,46,86,0.535,7,19,0.368,19,23,0.826,10,33,43,27,15,6,17,22,118
262,LAL,37,87,0.425,5,30,0.167,9,18,0.500,9,38,47,26,8,5,12,17,88
262,NOP,38,88,0.432,8,31,0.258,21,25,0.840,13,41,54,24,10,3,8,17,105
263,ORL,39,86,0.453,6,15,0.400,11,12,0.917,9,31,40,25,12,4,13,21,95
263,SAS,28,76,0.368,5,20,0.250,22,26,0.846,10,35,45,19,9,4,18,17,83
264,HOU,37,91,0.407,11,30,0.367,16,22,0.727,15,23,38,14,5,6,7,20,101
264,UTA,41,74,0.554,15,28,0.536,23,27,0.852,5,35,40,23,4,5,8,20,120
265,BOS,40,91,0.440,15,42,0.357,19,20,0.950,9,24,33,26,6,3,5,17,114
265,DET,48,87,0.552,9,20,0.450,16,21,0.762,13,39,52,28,4,8,11,19,121
266,CHI,32,91,0.352,4,21,0.190,22,29,0.759,14,32,46,22,15,11,14,26,90
266,LAL,33,81,0.407,2,8,0.250,28,41,0.683,18,42,60,17,12,3,23,24,96
267,DAL,33,77,0.429,10,30,0.333,11,14,0.786,8,29,37,16,5,3,11,18,87
267,SAS,33,71,0.465,11,19,0.579,17,24,0.708,7,35,42,16,7,6,11,11,94
268,DEN,38,91,0.418,7,22,0.318,15,24,0.625,14,41,55,28,3,7,19,21,98
268,MIA,41,93,0.441,9,24,0.375,15,26,0.577,11,37,48,26,14,7,6,25,106
269,MIN,34,77,0.442,4,19,0.211,32,39,0.821,11,29,40,17,9,5,15,17,104
269,NYK,41,91,0.451,13,32,0.406,11,15,0.733,12,27,39,24,8,3,13,26,106
270,OKC,46,95,0.484,12,30,0.400,22,31,0.710,9,38,47,28,10,4,13,22,126
270,WAS,44,98,0.449,10,28,0.357,17,26,0.654,11,37,48,25,8,3,11,25,115
271,ATL,45,89,0.506,9,25,0.360,8,10,0.800,7,33,40,20,9,6,20,22,107
271,PHO,40,89,0.449,10,21,0.476,19,25,0.760,13,28,41,15,11,4,15,17,109
272,IND,36,72,0.500,6,14,0.429,31,35,0.886,4,28,32,19,3,4,15,14,109
272,POR,51,94,0.543,12,32,0.375,17,19,0.895,14,26,40,29,13,2,6,23,131
273,MEM,36,82,0.439,11,27,0.407,22,26,0.846,12,18,30,16,13,1,14,25,105
273,TOR,38,69,0.551,16,32,0.500,28,33,0.848,10,33,43,23,7,4,18,25,120
274,BRK,34,89,0.382,12,40,0.300,13,16,0.812,12,28,40,20,9,9,17,22,93
274,MIL,36,80,0.450,15,34,0.441,24,29,0.828,14,34,48,23,8,10,18,18,111
275,CHO,35,74,0.473,5,18,0.278,22,31,0.710,4,35,39,24,5,6,10,18,97
275,DAL,32,86,0.372,9,31,0.290,14,18,0.778,9,32,41,18,6,2,11,25,87
276,CLE,28,69,0.406,9,24,0.375,29,39,0.744,6,30,36,12,5,3,18,24,94
276,LAC,42,89,0.472,13,31,0.419,16,24,0.667,14,33,47,33,7,3,11,32,113
277,GSW,43,104,0.413,12,44,0.273,29,37,0.784,13,41,54,31,12,7,17,27,127
277,HOU,48,108,0.444,14,44,0.318,22,30,0.733,15,41,56,26,11,4,19,28,132
278,MEM,33,79,0.418,7,18,0.389,22,28,0.786,8,31,39,18,9,9,10,25,95
278,ORL,33,74,0.446,6,24,0.250,22,31,0.710,7,35,42,15,5,9,17,19,94
279,MIA,44,86,0.512,8,19,0.421,15,19,0.789,13,27,40,16,7,2,6,15,111
279,UTA,40,73,0.548,17,30,0.567,13,17,0.765,5,26,31,24,5,8,11,14,110
280,ATL,32,88,0.364,6,24,0.250,15,20,0.750,6,26,32,22,6,2,7,12,85
280,DET,48,89,0.539,17,29,0.586,8,12,0.667,11,43,54,28,4,3,15,15,121
281,BOS,36,88,0.409,11,28,0.393,14,15,0.933,11,34,45,25,10,9,13,22,97
281,SAC,33,88,0.375,6,26,0.231,20,25,0.800,14,37,51,22,9,10,14,16,92
282,CHI,47,96,0.490,3,18,0.167,14,17,0.824,16,33,49,31,11,4,12,16,111
282,CLE,45,83,0.542,10,26,0.385,5,10,0.500,6,27,33,30,5,1,18,15,105
283,DEN,46,104,0.442,9,31,0.290,9,16,0.562,24,30,54,22,5,4,16,20,110
283,HOU,45,88,0.511,17,37,0.459,21,25,0.840,10,31,41,25,11,7,11,14,128
284,LAC,45,88,0.511,10,24,0.417,14,16,0.875,12,35,47,27,6,7,9,18,114
284,NOP,39,85,0.459,5,20,0.250,13,21,0.619,10,30,40,21,5,4,11,14,96
285,MIN,41,88,0.466,10,28,0.357,22,24,0.917,13,30,43,25,6,6,14,25,114
285,NYK,41,86,0.477,12,31,0.387,24,30,0.800,11,32,43,26,9,6,15,18,118
286,ORL,37,78,0.474,13,26,0.500,18,26,0.692,7,40,47,24,8,3,10,20,105
286,PHI,36,95,0.379,9,32,0.281,7,10,0.700,15,31,46,24,3,6,10,18,88
287,SAS,39,80,0.488,8,20,0.400,21,33,0.636,12,25,37,27,11,4,15,17,107
287,WAS,41,81,0.506,7,11,0.636,16,18,0.889,9,34,43,25,13,3,18,26,105
288,LAL,32,93,0.344,6,26,0.231,10,17,0.588,19,27,46,16,6,2,16,18,80
288,TOR,45,83,0.542,12,29,0.414,11,13,0.846,7,37,44,25,8,5,10,18,113
289,CHO,44,101,0.436,14,36,0.389,18,26,0.692,13,37,50,30,6,8,14,16,120
289,MIN,48,106,0.453,10,27,0.370,19,22,0.864,14,37,51,32,10,10,10,19,125
